"proteins","genes","sub-UTD-DN0024.ganglia","sub-UTD-DN0024.nerve.root","sub-UTD-DN0046.ganglia","sub-UTD-DN0046.nerve.root","sub-UTD-DN0093.ganglia","sub-UTD-DN0093.nerve.root","sub-UTD-DN0123.ganglia","sub-UTD-DN0123.nerve.root","sub-UTD-DN0178.ganglia","sub-UTD-DN0178.nerve.root","sub-UTD-DN0181.ganglia","sub-UTD-DN0181.nerve.root","sub-UTD-DN0245.ganglia","sub-UTD-DN0245.nerve.root","sub-UTD-DN0251.ganglia","sub-UTD-DN0251.nerve.root"
"TSC1","TSC1",13.6271787611711,13.5440396568513,13.2862813123872,13.4307338689694,13.5871310458152,13.3540052314724,13.233601735216,13.7068633302893,13.2482323245174,13.6528646631223,13.5928408832017,13.5806978066058,13.3987432534247,13.5332892757164,13.3269299396377,13.9569346919337
"TSC1;TSC1","TSC1",14.0694566656344,14.163165558098,14.1583894405037,14.0825848706716,14.1114665409489,14.1399120996204,14.1232014564928,14.1916262438081,14.096927923066,14.0000659242814,14.2723618781208,14.1240299883104,13.9607134773842,13.9769174818234,14.0165104786596,14.1926761091797
"TSC2","TSC2",14.7087173646777,14.8754116334176,14.8381929071261,14.6479657303444,14.6997611805946,14.6823470898202,14.7425388718635,14.7385590580672,14.7339954908796,14.6567373412498,14.7459119620677,14.7563035314484,14.6062800269711,14.6088859295948,14.516018762282,14.8455759667118
"TSC22D1","TSC22D1",14.4952716872679,14.2383408266384,14.4238446305331,14.3227758487582,14.3881109907868,14.1025809467003,14.5314822008462,14.5124519228444,14.2008351484159,14.0460232581966,14.4186380653084,14.4336432905282,14.2951226727576,13.8249542302143,13.4984795405686,13.8209839281204
"TSC22D1;TSC22D2;TSC22D2;TSC22D4","TSC22D1",14.690802295607,15.0995682238972,14.3003751752018,14.6862856739761,14.2939250263484,14.5700609933593,13.7167048262414,14.4587638922361,14.2600783912419,14.3778807213689,14.2092209773825,15.2201838929811,14.5718347225069,14.6616769126214,13.6471534548682,14.8374924442784
"TSC22D2;TSC22D2","TSC22D2",12.8305237844372,12.8591332555309,12.8122255495701,13.0055514634747,12.8775185614082,13.3839602126877,12.9897360417609,13.0732282958761,12.9676900875187,12.907499397573,13.1005437147117,13.0303084492311,13.1045585781147,12.823079691825,13.1065382733459,12.9171916861834
"TSC22D3","TSC22D3",11.2287859643706,11.9470329458227,10.443993569502,NA,NA,NA,10.2672431657182,10.5228505951669,11.4393794656103,10.4143157107249,10.9512113870852,10.9780321866567,11.323615734853,10.3406960688487,10.8403856130805,11.0964695659971
"TSC22D4","TSC22D4",14.9718936561551,15.4903413855287,14.4887021740181,15.1917587020787,14.6699899460646,15.1174958159114,14.1255661598035,14.7942376535731,14.8992002195521,15.1021969152486,14.721293896733,15.5157805616326,14.9141762073175,15.1816923808103,13.6069394687699,15.1739002241259
"TSEN15","TSEN15",13.0487128191394,12.6680508252644,12.3584442031122,12.1948712513175,12.9922079083189,12.8433064159042,13.2242000319423,12.9354099144499,13.2467815092591,12.7402996563166,12.8452588204434,13.0724604598831,13.4013482692571,13.0824752824236,12.8406357491525,12.5340483700115
"TSEN2;TSEN2","TSEN2",12.0893704917363,11.9886341317869,12.0738817639752,NA,12.1052147903763,12.200394387564,11.9916874352614,12.071135423827,12.1075917894782,11.8652868265854,12.4461365810106,11.0603450372017,12.3234049594425,11.8847566964781,11.9955862540514,NA
"TSEN34","TSEN34",11.8719854890212,11.6808226333668,11.8675070871728,11.904515228686,11.9380010558842,12.0154327051012,11.6202501901445,11.945833327109,12.2924720763177,11.8781554374153,12.1575981299746,12.1839573473909,11.9834389047013,12.2042040955685,11.4518161608837,11.9480465594366
"TSFM","TSFM",16.6189943887556,16.2668364699249,16.8661889051711,16.0454944204024,16.5894005811608,15.8554685578007,16.4843849206536,15.9569625056944,16.1847140990432,15.6682389846682,16.9335390264895,16.0042310885596,16.4398253650991,15.7702528230368,16.631254193972,15.9390339687314
"TSG101","TSG101",15.7821704725856,16.1176900084891,15.7022927853698,15.8832013279241,15.8344063385572,15.9449213776245,15.7826558563056,15.9268536013441,15.8751196992301,15.7770825872534,15.7572759751926,15.8438651090201,15.730262575794,15.6955130816723,15.6283462162134,15.93715087536
"TSG101;TSG101","TSG101",15.4342922830998,15.7902895796308,15.4305714298678,15.6863335621364,15.5075785011715,15.553738130556,15.4288855438566,15.6060561482679,15.4296472070577,15.3465544776917,15.3799589757141,15.4860117070874,15.3336856699156,15.4963239455783,15.3083934880429,15.7776239912261
"TSKU","TSKU",12.7969449455394,12.8594660070912,NA,13.1025484670529,12.764340967194,13.3311375370842,12.9249075869024,12.8906645787043,13.6396350694192,13.706065042492,13.2870165348704,13.4494487228702,13.1429704960341,12.9518679900516,12.6849854050058,12.5179602146514
"TSN","TSN",17.5686635086068,17.0789716042473,17.4549731766215,17.11082356799,17.4984003790007,17.1024133210933,17.4692441816523,17.4584647077793,17.7472033195543,17.1855913714317,17.3951627220473,17.3185196721765,17.7450243136882,17.3705476524679,17.7259185323665,17.1960969662141
"TSNAX","TSNAX",16.0321123710142,15.7203230666273,15.8469217432263,15.6679618374247,16.054432239075,15.8715149550971,16.0616365802035,15.9993607835887,16.109900167827,15.7382779147663,16.0059198830221,15.6227077521019,16.2715114510183,15.8950244337765,16.097093373869,15.7924260055931
"TSPAN11","TSPAN11",15.2843220528347,14.8322447686517,15.3219785528564,14.7561922715689,15.0075635492567,14.7856716396695,14.9285851022813,13.6158528008575,15.1098360491856,14.5418823190569,14.6708322992971,14.5171952694983,15.5319399310376,13.8400630917414,14.9456881417823,14.3780291292337
"TSPAN14","TSPAN14",15.2037991488944,16.0111285362663,15.1107644909704,15.7137479106898,15.1224182226763,15.9028925800277,15.1294638034193,15.7879339179147,15.2144957331692,16.0300365877103,15.2633403517782,16.0142611743367,15.3226817529487,16.0084283416638,15.0112998273869,15.7691406804433
"TSPAN15","TSPAN15",16.8116653123189,17.8088921873426,16.2190337802418,17.0044450715793,16.1694189669517,17.1639089339094,16.4951797487713,17.0647582694029,15.978006735619,17.1059324734845,16.2799427393957,17.6029666127293,16.3160658900901,17.1978346224462,15.8778070415888,17.7515260742962
"TSPAN3;TSPAN3","TSPAN3",NA,NA,15.3400830583452,NA,15.1285139650371,13.9041171304116,NA,NA,NA,NA,NA,NA,15.0103707505365,NA,14.9025918039719,NA
"TSPAN6","TSPAN6",13.1606775539035,14.0820178276878,13.2071314541761,13.3464531756898,13.1325650166421,13.5756548124288,13.5023213261456,13.5606990187994,13.3857836903058,13.7089481356591,12.9558300048691,13.6266116262883,12.9923159781174,13.4759464920245,12.7503370316653,13.5803671788867
"TSPAN7","TSPAN7",12.9464813695796,12.9851605395483,13.3000033612911,12.6672048598622,13.0022232307989,12.623691284648,12.9431834455706,12.2613888176385,13.3929118212296,13.0965168252195,12.8639236255894,12.6510779687796,13.3592200830446,12.6212911364761,12.9454401032941,12.9036340356158
"TSPAN8","TSPAN8",19.3949498598303,19.5002656598189,19.8638234017277,18.6079431027967,19.0577542988226,19.4652617531004,19.1018758411272,18.9999381883871,19.5911454652884,18.8562322147749,19.1069870015388,18.459131970879,19.2415009121399,18.631139157932,19.0924128642154,19.5425351308659
"TSPAN9","TSPAN9",15.289074184692,15.4281814581677,14.844989226307,15.4437893481395,15.0368962299344,15.1730827941826,14.7958610502027,14.8549495572718,14.9064508092211,15.4531908671905,14.7492601854885,15.5919606941983,14.8125779961472,15.2035714741375,14.7913649744436,15.2023737915017
"TSPO","TSPO",17.3502614085469,17.2148565802958,17.3702071204832,17.3018437401775,17.1473876797102,17.0200391846436,17.442777278092,17.5590089453239,17.2607655695094,17.7221215961692,17.2475060618711,17.1976529298565,17.3751331170466,17.0060619978182,17.5560311802737,16.720189396878
"TSPYL1","TSPYL1",11.4000883925624,11.3270027457407,11.4445789790042,11.1113446224906,11.3080760965027,12.0357865580363,11.1173684613003,NA,11.2712331797366,11.5051567983651,11.5778496942735,11.7079232868318,11.4718609273332,11.7561676784049,11.1962982852063,11.2856870091554
"TSPYL2","TSPYL2",13.358822030225,12.9899536042594,12.7655064694398,NA,13.146521046131,12.7907317481641,13.4231601220733,12.9755108052006,13.3180410135354,13.5481422580809,12.8877762569064,13.0227622181547,13.2775027746321,13.3257152041138,12.7774683657884,13.2295290963672
"TSPYL4","TSPYL4",12.2736623701394,11.1469226144455,12.2823708886669,NA,11.7403008356639,NA,11.6895318418451,11.1394701179397,11.6000923040245,NA,12.2749739212908,NA,11.5815642926941,10.932001263822,12.0371105799974,NA
"TSPYL5","TSPYL5",13.4299199617491,12.9940415291501,13.4639152950086,13.0020787881483,13.5116517080176,12.7465154568731,13.1230598197905,13.0129419121854,13.3907187320881,12.8301612332409,13.4341014535366,13.1012989676666,13.3741069677458,13.0031793936607,13.0946160302921,12.5866253982952
"TSR1","TSR1",13.746770100333,13.8018598641614,13.6005461823722,14.0334500550193,13.721199633961,13.9711185573151,13.9064867646617,14.0838523554399,13.8679007959718,14.0960662160372,13.7324185697642,13.6285013961011,13.7246320922021,13.8063024561768,14.3425752576202,14.0491142669257
"TSR2","TSR2",12.904508963133,12.7664028099475,12.7745695418989,12.5525663041964,13.149807986185,12.5956499220108,12.2162326627239,12.5575313573019,12.8828600253804,12.6012577699136,12.5165146677046,13.1021935772642,12.7820249166557,12.8446220045506,12.5570424152637,12.6784587643627
"TSR3","TSR3",12.1088028007903,NA,11.9989991156863,11.7316151540253,12.0235430644786,NA,11.7677083221068,NA,12.1949361809181,11.6395889959062,11.9380244269004,NA,11.9486852554776,NA,11.9413544735462,11.593854316947
"TSSC4;TSSC4","TSSC4",14.12700752854,14.1628897161787,13.5779030522548,14.197917669004,14.0237628178077,13.9591988930895,13.7994549961839,13.8232568503239,13.7119031083827,13.6860490669173,13.6847650780062,14.1763736003742,13.8320855747603,13.9867045383196,13.1840963558693,13.8166549938143
"TST","TST",17.5938719029946,17.3589120273393,17.3261577119928,17.0194906908675,17.4211498735873,17.4826138565385,17.2883374389094,17.1105964149528,17.3712875002375,17.1477443073426,17.7163653340329,17.5020955724003,17.6660285483253,17.4656563623142,17.2987947680233,17.3288168163296
"TTBK1;TTBK2;TTBK2","TTBK1",12.8966275736423,NA,12.8682679860091,NA,12.8977153878698,13.0750077564487,13.2582008975134,NA,13.2683867436929,12.7588957347452,13.12063016897,12.8327100615376,13.0740269296065,12.6083911368181,12.8458974606384,NA
"TTBK2;TTBK2","TTBK2",11.9816052830066,12.1688681228109,12.3754338966341,11.8349623150006,12.2322812207681,12.1185846043115,12.3581979215938,12.1788017973041,12.2154519959095,11.7076507505827,12.0774711122195,11.9258660282742,11.9991025312282,11.9174388757706,11.6759173719515,11.7299650200285
"TTC1","TTC1",15.652358802173,15.1856367743194,15.8376414971142,15.4956569925751,15.7890651100492,15.4614650816435,15.770571398764,15.500463202837,15.4088844646094,14.6653035778777,15.7597223977553,16.0302198239593,15.3829988112597,15.1796648690062,15.0007666083249,15.4631825402902
"TTC13","TTC13",12.7484860098498,12.9407088270014,13.0397437339592,12.9305521435806,12.6061291866465,12.5657045820547,12.5715322412569,12.7754798295246,12.7534486817943,12.6678643551521,12.971360763722,12.6565930758618,12.6414931105102,12.3569262559036,12.5893431317408,NA
"TTC13;TTC13","TTC13",13.0084616940661,NA,12.9526512906371,13.0027207354099,12.940408287741,12.2922504465857,13.3082806721906,12.7541680075994,12.3988296869711,12.7941446681848,12.9932146044716,NA,13.1121449088168,13.4651808328321,12.8596020352956,NA
"TTC17;TTC17","TTC17",10.5317263324952,NA,11.1192227768339,NA,10.4760748402388,NA,10.7598550068664,10.7382695870264,NA,10.6512064298674,10.2357246177741,10.6226667387617,10.2961170857669,11.1926412758305,11.160284407361,NA
"TTC19","TTC19",13.3621373875086,14.2888368530967,14.1890812114723,13.7051744114728,13.7556689475752,13.4904654722362,14.0724865276249,14.2799700050697,13.9128683997983,13.0587078513682,13.6895093458274,13.3032084664817,13.6839785615792,12.3733892099084,13.6064029492835,13.9826470585888
"TTC21B","TTC21B",13.2784739250536,13.5050206376181,12.9953788151333,13.4977020917297,13.1109157733456,13.2883955290044,13.2690095870772,13.3245914945196,13.2045904044792,13.413068307667,13.2427825155974,13.4034525246547,13.0967177752665,13.4278821209363,13.1738114876025,12.9198936458869
"TTC26;TTC26","TTC26",12.6733481465903,12.4561569762482,12.3565262915365,12.5243641754909,12.4991029362862,12.7034706167681,12.5352902426703,12.5905363223975,12.6633732887441,12.8148941161074,12.5359834057602,12.7999771365245,12.5228661969874,12.8514001113921,12.4438194660399,12.1219580834438
"TTC27","TTC27",12.5853802883591,12.4528378437639,12.3523309077112,12.493081100086,12.6675968194061,12.6121718537194,12.8665710764613,13.1818140970565,12.4603951327979,12.5106456123675,12.6381592954854,12.6668040542405,12.8506025321052,12.8470728653957,12.7709559415236,13.0056609751368
"TTC28","TTC28",15.5111156120541,15.6287018911844,15.1309090971508,15.165806276525,15.3092321925455,15.3038830942934,15.371065319067,15.2097249249682,15.5001754928996,15.3369427243518,15.3486870001993,15.1890898371843,15.3795716625745,15.2472351430603,15.1711334247597,15.201220573851
"TTC3","TTC3",12.8244463671232,13.0917772693298,12.7516062393939,12.3910592258216,12.8414225281619,NA,12.7866134702988,12.0720902065184,12.2930701389308,NA,12.4687252117164,12.1707774051994,12.8732544698622,NA,12.60433760284,NA
"TTC33","TTC33",12.0769993037118,12.283926218656,12.305606651923,12.8454909574459,12.3026978847942,12.785766408663,12.4707980071085,12.1311185229222,12.5607744031911,11.6367054939102,12.5394295438192,12.1926085513163,12.2166305143231,11.9236992670943,11.6177686345644,NA
"TTC37","TTC37",15.0060835154474,15.0637527973541,15.1625287964172,15.0600030294944,14.9081143591211,14.9556939105189,15.0229966839188,15.1185064550137,14.9057385176891,14.9730709679158,15.1407985537322,15.0635735471942,14.9524971233694,15.0323536860541,14.9426410865536,15.1599888489389
"TTC38","TTC38",14.6962673867785,14.6212674917454,14.4646764369132,14.4817335665697,14.8496337896841,14.7644120186593,14.5707318785175,14.7630655382678,14.6923012951186,14.5651477288341,14.6377497457509,14.5224670583849,14.9261971117849,14.9116331392901,15.9537946778122,15.9219960501657
"TTC39A","TTC39A",11.2298518072574,10.8348359586382,11.3346525083641,11.2640750179543,11.348433900364,11.3963927680105,11.2343742567152,11.1255616270896,11.4416122511536,11.2888440632036,11.4966959170214,11.6869017977661,10.989305036425,11.1282269603629,10.6018980465471,11.6210598484924
"TTC39B;TTC39B","TTC39B",13.9760151813787,13.5908222680111,14.1130365034201,13.5835048393865,13.9698879288065,13.7798736352929,14.0952508787465,14.0577680212501,13.9417225108401,13.4856716772214,14.2070829512569,13.8475222424128,14.101140924751,13.7611726311103,13.7519992055333,14.0022195499298
"TTC39C","TTC39C",13.1998473874975,13.5954875848167,13.2091221917421,13.5873167262671,12.9891053513009,13.6478470242983,13.3874960843188,13.8980086710235,13.4678599210957,13.8024030917227,13.4711416486684,13.7102960864976,13.2336013571157,13.6973407965708,13.110111976467,14.0222561563014
"TTC4","TTC4",13.2691081700731,13.2227898701129,13.3559325255756,13.2552156520392,13.2678790743727,13.2145049182653,13.306099528549,13.4612636947696,13.3036285351068,13.0446410628951,13.3398782995098,13.0047984156139,13.0196772764913,12.7169200618554,13.4956444879148,13.4847423515852
"TTC5","TTC5",13.7767100937141,13.6511185583063,14.1138323669658,13.6084793900472,13.8096949239239,13.5792577808738,14.0835164069668,13.5448642937905,13.8329741321627,13.3382457661659,14.0596611228673,13.620011870375,13.9465571615991,13.456763425343,13.7053688450347,13.8910124664623
"TTC7A","TTC7A",12.7763452870595,NA,13.2039050253456,13.5327339329753,12.7247766066711,13.294929495378,13.1374778140645,13.5939488702464,13.3269509779592,13.1495208590534,13.0230121019422,NA,12.8626621913412,NA,13.1405788611872,NA
"TTC7B","TTC7B",14.4766086162221,14.677876725831,14.7199675022526,14.4308254698059,14.416082700555,14.4773282004749,14.4391461672605,14.2585992823189,14.4395278597162,14.6660081849996,14.5694563651996,14.5999480876453,14.3443423331481,14.4645460554302,14.3006209266962,14.5551244776073
"TTC8","TTC8",12.9364248267279,12.9172742420072,13.04597518647,12.9467844408675,12.9232734632833,13.1006171099754,13.0804400005299,13.1178850645349,12.8970083232576,13.1941682752055,13.2727697080409,13.3554394014033,13.2356639697618,13.2735750237695,13.0204505382096,13.1593484083022
"TTC9","TTC9",13.337936161674,14.1239299373215,13.7328838500115,14.1539937989582,13.7425099515442,14.222380255601,13.7786504073626,14.2177515103534,13.6656312907135,13.8561981966127,13.9726948713437,14.1345309467368,13.6568939977516,14.1825011547731,13.6356981460946,14.887007061497
"TTC9C","TTC9C",12.2236632631224,12.410252396027,12.2881196904802,12.7122503449453,12.7374702637046,12.6465379263892,12.2628261863598,12.7349024410113,12.2553671965938,11.5412089615776,12.35119372556,12.6384436196751,12.5955644333501,11.1701612505459,11.9199946329708,12.8783816580875
"TTF2","TTF2",11.0274252745208,NA,10.8926554178239,NA,11.2920218560035,11.1830194000514,11.563166624672,11.5824880584973,11.5482582287032,11.2724055905922,NA,NA,11.3938444729206,NA,11.8307104206933,11.2074417065356
"TTL","TTL",14.4236948703967,14.1011490072573,14.6654823823548,14.0875334484494,14.3878444847778,14.4173644156648,14.6570399738886,14.4659381740864,14.3737962408614,13.8973458923619,14.7100481981506,14.3800306929322,14.3330414244876,14.2359752912989,13.9901389780912,14.6091620183336
"TTLL12","TTLL12",15.5995658040064,15.5182391313145,15.4670375414134,15.5589318467421,15.5115501140293,15.6011008298461,15.58424462868,15.8209244540781,15.7279235368621,15.5498179751805,15.782828857441,15.7247620099369,16.0231392301792,16.0378300478753,15.8983025762685,15.7370867647137
"TTLL7;TTLL7","TTLL7",NA,NA,NA,NA,NA,15.0269340265534,NA,NA,NA,NA,NA,NA,13.2155466500757,NA,12.5358925702906,NA
"TTN","TTN",NA,NA,NA,13.0170648262448,12.8021053545747,16.6916564346879,NA,NA,NA,13.5589721809541,NA,NA,NA,NA,12.824196167151,NA
